"occupation_id","task_id","function_id","edge_type","task_to_function_weight","accountability_weight","judgment_requirement","trust_requirement","regulatory_liability_weight","human_authority_requirement","source_mix","source_confidence","notes"
"occ_41_4011_00","task_occ_41_4011_00_11239","fn_occ_41_4011_00_primary","directly_supports","0.4750","0.6486","0.5410","0.7374","0.2425","0.5631","src_role_function_seed_2026_03","0.6801","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11239","fn_occ_41_4011_00_solution_translation","directly_supports","0.5250","0.6431","0.5840","0.7494","0.2625","0.4791","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11240","fn_occ_41_4011_00_primary","directly_supports","0.5000","0.6700","0.5860","0.7700","0.2450","0.5690","src_role_function_seed_2026_03","0.5423","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11240","fn_occ_41_4011_00_solution_translation","directly_supports","0.5000","0.6470","0.6190","0.7820","0.2600","0.4757","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5963","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11241","fn_occ_41_4011_00_primary","directly_supports","0.5000","0.6603","0.6460","0.7403","0.2450","0.5680","src_role_function_seed_2026_03","0.6801","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11241","fn_occ_41_4011_00_solution_translation","directly_supports","0.5000","0.6373","0.6790","0.7523","0.2600","0.4747","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11245","fn_occ_41_4011_00_primary","directly_supports","0.4873","0.6656","0.5335","0.7700","0.2437","0.5666","src_role_function_seed_2026_03","0.5175","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11245","fn_occ_41_4011_00_solution_translation","directly_supports","0.5127","0.6514","0.5715","0.7820","0.2613","0.4781","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5715","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11246","fn_occ_41_4011_00_primary","directly_supports","0.4703","0.6434","0.5401","0.7338","0.2420","0.5619","src_role_function_seed_2026_03","0.6652","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11246","fn_occ_41_4011_00_solution_translation","directly_supports","0.5297","0.6412","0.5849","0.7458","0.2630","0.4796","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7192","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11248","fn_occ_41_4011_00_primary","directly_supports","0.4537","0.6199","0.5367","0.7161","0.2404","0.5570","src_role_function_seed_2026_03","0.6801","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11248","fn_occ_41_4011_00_solution_translation","directly_supports","0.5463","0.6292","0.5883","0.7281","0.2646","0.4809","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11249","fn_occ_41_4011_00_primary","directly_supports","0.4684","0.6413","0.5397","0.7323","0.2418","0.5614","src_role_function_seed_2026_03","0.6801","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11249","fn_occ_41_4011_00_solution_translation","directly_supports","0.5316","0.6404","0.5853","0.7443","0.2632","0.4798","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11251","fn_occ_41_4011_00_primary","directly_supports","0.5317","0.6012","0.5673","0.6501","0.2482","0.5169","src_role_function_seed_2026_03","0.6053","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11251","fn_occ_41_4011_00_solution_translation","directly_supports","0.4683","0.5561","0.5877","0.6621","0.2568","0.4119","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6593","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11252","fn_occ_41_4011_00_primary","supports","0.5501","0.5028","0.5560","0.6053","0.2800","0.5098","src_role_function_seed_2026_03","0.5494","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11252","fn_occ_41_4011_00_solution_translation","supports","0.4499","0.4448","0.5690","0.6173","0.2850","0.3980","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6034","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11256","fn_occ_41_4011_00_primary","directly_supports","0.4537","0.6186","0.5367","0.7148","0.2404","0.5569","src_role_function_seed_2026_03","0.6581","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11256","fn_occ_41_4011_00_solution_translation","directly_supports","0.5463","0.6280","0.5883","0.7268","0.2646","0.4807","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7121","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11257","fn_occ_41_4011_00_primary","supports","0.5606","0.6065","0.5381","0.6253","0.3311","0.5517","src_role_function_seed_2026_03","0.5857","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11257","fn_occ_41_4011_00_solution_translation","supports","0.4394","0.5411","0.5469","0.6373","0.3339","0.4360","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6397","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11261","fn_occ_41_4011_00_primary","directly_supports","0.4741","0.6476","0.5408","0.7367","0.2424","0.5629","src_role_function_seed_2026_03","0.6801","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11261","fn_occ_41_4011_00_solution_translation","directly_supports","0.5259","0.6427","0.5842","0.7487","0.2626","0.4792","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11262","fn_occ_41_4011_00_primary","directly_supports","0.4510","0.6110","0.5262","0.7282","0.2401","0.5558","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11262","fn_occ_41_4011_00_solution_translation","directly_supports","0.5490","0.6223","0.5788","0.7402","0.2649","0.4806","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5495","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11265","fn_occ_41_4011_00_primary","directly_supports","0.4551","0.6286","0.5270","0.7443","0.2405","0.5581","src_role_function_seed_2026_03","0.5175","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11265","fn_occ_41_4011_00_solution_translation","directly_supports","0.5449","0.6371","0.5780","0.7563","0.2645","0.4814","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5715","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11267","fn_occ_41_4011_00_primary","directly_supports","0.4494","0.6047","0.5259","0.7224","0.2399","0.5549","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_11267","fn_occ_41_4011_00_solution_translation","directly_supports","0.5506","0.6171","0.5791","0.7344","0.2651","0.4803","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5495","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_19825","fn_occ_41_4011_00_primary","supports","0.4369","0.5761","0.5334","0.6782","0.2387","0.5501","src_role_function_seed_2026_03","0.6581","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_19825","fn_occ_41_4011_00_solution_translation","supports","0.5631","0.5973","0.5916","0.6902","0.2663","0.4802","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7121","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_19826","fn_occ_41_4011_00_primary","supports","0.4372","0.5770","0.5334","0.6790","0.2387","0.5503","src_role_function_seed_2026_03","0.6729","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_19826","fn_occ_41_4011_00_solution_translation","supports","0.5628","0.5979","0.5916","0.6910","0.2663","0.4802","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7269","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_19828","fn_occ_41_4011_00_primary","delivers","0.9800","0.6137","0.5920","0.5457","0.2930","0.5854","src_role_function_seed_2026_03","0.6564","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20608","fn_occ_41_4011_00_primary","directly_supports","0.5360","0.5103","0.6032","0.5977","0.2486","0.5084","src_role_function_seed_2026_03","0.6685","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20608","fn_occ_41_4011_00_solution_translation","directly_supports","0.4640","0.4620","0.6218","0.6097","0.2564","0.4018","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7225","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20609","fn_occ_41_4011_00_primary","directly_supports","0.4760","0.6497","0.5412","0.7381","0.2426","0.5634","src_role_function_seed_2026_03","0.6801","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20609","fn_occ_41_4011_00_solution_translation","directly_supports","0.5240","0.6435","0.5838","0.7501","0.2624","0.4790","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20610","fn_occ_41_4011_00_primary","directly_supports","0.4700","0.6431","0.5400","0.7336","0.2420","0.5618","src_role_function_seed_2026_03","0.6801","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20610","fn_occ_41_4011_00_solution_translation","directly_supports","0.5300","0.6411","0.5850","0.7456","0.2630","0.4796","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20611","fn_occ_41_4011_00_primary","directly_supports","0.5356","0.6286","0.5831","0.6561","0.3286","0.5502","src_role_function_seed_2026_03","0.6053","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20611","fn_occ_41_4011_00_solution_translation","directly_supports","0.4644","0.5807","0.6019","0.6681","0.3364","0.4437","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6593","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20612","fn_occ_41_4011_00_primary","directly_supports","0.4693","0.6423","0.5399","0.7331","0.2419","0.5616","src_role_function_seed_2026_03","0.7098","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20612","fn_occ_41_4011_00_solution_translation","directly_supports","0.5307","0.6408","0.5851","0.7451","0.2631","0.4797","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7638","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20613","fn_occ_41_4011_00_primary","directly_supports","0.4602","0.6325","0.5380","0.7265","0.2410","0.5593","src_role_function_seed_2026_03","0.6924","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20613","fn_occ_41_4011_00_solution_translation","directly_supports","0.5398","0.6374","0.5870","0.7385","0.2640","0.4807","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7464","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20614","fn_occ_41_4011_00_primary","supports","0.5809","0.4899","0.5122","0.5816","0.2831","0.5131","src_role_function_seed_2026_03","0.5544","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20614","fn_occ_41_4011_00_solution_translation","supports","0.4191","0.4103","0.5128","0.5936","0.2819","0.3899","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6084","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20615","fn_occ_41_4011_00_primary","supports","0.5815","0.4904","0.5123","0.5618","0.2531","0.5133","src_role_function_seed_2026_03","0.6809","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20615","fn_occ_41_4011_00_solution_translation","supports","0.4185","0.4103","0.5127","0.5738","0.2519","0.3898","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7349","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20616","fn_occ_41_4011_00_primary","directly_supports","0.4738","0.6498","0.5308","0.7590","0.2424","0.5631","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20616","fn_occ_41_4011_00_solution_translation","directly_supports","0.5262","0.6451","0.5742","0.7710","0.2626","0.4794","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5495","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20617","fn_occ_41_4011_00_primary","directly_supports","0.4690","0.6445","0.5298","0.7554","0.2419","0.5618","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20617","fn_occ_41_4011_00_solution_translation","directly_supports","0.5310","0.6432","0.5752","0.7674","0.2631","0.4800","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5495","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20618","fn_occ_41_4011_00_primary","directly_supports","0.4520","0.6150","0.5264","0.7318","0.2402","0.5563","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20618","fn_occ_41_4011_00_solution_translation","directly_supports","0.5480","0.6256","0.5786","0.7438","0.2648","0.4808","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5495","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20619","fn_occ_41_4011_00_primary","supports","0.5619","0.6052","0.5384","0.6235","0.3312","0.5518","src_role_function_seed_2026_03","0.5833","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20619","fn_occ_41_4011_00_solution_translation","supports","0.4381","0.5388","0.5466","0.6355","0.3338","0.4356","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6373","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20620","fn_occ_41_4011_00_primary","supports","0.4422","0.5910","0.5344","0.6912","0.2392","0.5524","src_role_function_seed_2026_03","0.6581","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_20620","fn_occ_41_4011_00_solution_translation","supports","0.5578","0.6084","0.5906","0.7032","0.2658","0.4805","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7121","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_01","fn_occ_41_4011_00_primary","directly_supports","0.4713","0.6317","0.5903","0.7218","0.2421","0.5609","src_role_function_seed_2026_03","0.7890","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_01","fn_occ_41_4011_00_solution_translation","directly_supports","0.5287","0.6288","0.6347","0.7338","0.2629","0.4782","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8430","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_02","fn_occ_41_4011_00_primary","directly_supports","0.4830","0.6664","0.6726","0.7123","0.2833","0.5761","src_role_function_seed_2026_03","0.7466","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_02","fn_occ_41_4011_00_solution_translation","directly_supports","0.5170","0.6553","0.7124","0.7243","0.3017","0.4891","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8006","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_03","fn_occ_41_4011_00_primary","directly_supports","0.4499","0.5857","0.4860","0.6533","0.2400","0.5031","src_role_function_seed_2026_03","0.7505","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_03","fn_occ_41_4011_00_solution_translation","directly_supports","0.5501","0.5978","0.5390","0.6653","0.2650","0.4283","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_04","fn_occ_41_4011_00_primary","supports","0.5532","0.5048","0.5316","0.6062","0.2803","0.5105","src_role_function_seed_2026_03","0.6658","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr_04","fn_occ_41_4011_00_solution_translation","supports","0.4468","0.4445","0.5434","0.6182","0.2847","0.3975","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7198","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_01","fn_occ_41_4011_00_primary","directly_supports","0.5331","0.5887","0.5926","0.6371","0.2483","0.5158","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_01","fn_occ_41_4011_00_solution_translation","directly_supports","0.4669","0.5425","0.6124","0.6491","0.2567","0.4103","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_02","fn_occ_41_4011_00_primary","directly_supports","0.5357","0.6345","0.5581","0.6620","0.3286","0.5508","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_02","fn_occ_41_4011_00_solution_translation","directly_supports","0.4643","0.5865","0.5769","0.6740","0.3364","0.4443","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_03","fn_occ_41_4011_00_primary","directly_supports","0.4778","0.6081","0.5916","0.6658","0.2428","0.5095","src_role_function_seed_2026_03","0.7505","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_03","fn_occ_41_4011_00_solution_translation","directly_supports","0.5222","0.6006","0.6334","0.6778","0.2622","0.4244","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_04","fn_occ_41_4011_00_primary","supports","0.5703","0.4712","0.5151","0.5666","0.2520","0.5097","src_role_function_seed_2026_03","0.7774","reviewed_primary_task_function_edge"
"occ_41_4011_00","task_occ_41_4011_00_jd_tsr2_04","fn_occ_41_4011_00_solution_translation","supports","0.4297","0.3990","0.5199","0.5786","0.2530","0.3904","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8314","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9703","fn_occ_43_1011_00_primary","directly_supports","0.4575","0.6611","0.5155","0.6480","0.3008","0.5487","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6097","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9703","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.5425","0.6988","0.5545","0.6600","0.2792","0.6043","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6007","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9704","fn_occ_43_1011_00_primary","directly_supports","0.4871","0.6735","0.5964","0.6500","0.3037","0.5544","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6097","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9704","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.5129","0.6905","0.6236","0.6620","0.2763","0.5990","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6007","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9705","fn_occ_43_1011_00_primary","directly_supports","0.4403","0.4469","0.4421","0.4798","0.2990","0.4747","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7114","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9705","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.5597","0.4967","0.4879","0.4918","0.2810","0.5366","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7024","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9706","fn_occ_43_1011_00_primary","directly_supports","0.4713","0.6818","0.5483","0.6139","0.3821","0.6029","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6683","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9706","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.5287","0.7099","0.5817","0.6259","0.3579","0.6533","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6593","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9707","fn_occ_43_1011_00_primary","supports","0.4205","0.4182","0.4381","0.4580","0.2971","0.4689","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7114","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9707","fn_occ_43_1011_00_staffing_cadence_leadership","supports","0.5795","0.4818","0.4919","0.4700","0.2829","0.5381","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7024","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9708","fn_occ_43_1011_00_primary","supports","0.4252","0.4262","0.4390","0.4644","0.2975","0.4704","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7114","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9708","fn_occ_43_1011_00_staffing_cadence_leadership","supports","0.5748","0.4865","0.4910","0.4764","0.2825","0.5379","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7024","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9709","fn_occ_43_1011_00_primary","directly_supports","0.5269","0.6616","0.6344","0.5841","0.3477","0.5692","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7502","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9709","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.4731","0.6507","0.6456","0.5961","0.3123","0.5990","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7412","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9710","fn_occ_43_1011_00_primary","directly_supports","0.5324","0.6178","0.5605","0.5384","0.3882","0.5356","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7268","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9710","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.4676","0.6031","0.5695","0.5504","0.3518","0.5635","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7178","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9711","fn_occ_43_1011_00_primary","directly_supports","0.5300","0.6326","0.5700","0.6141","0.3080","0.5568","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7444","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9711","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.4700","0.6196","0.5800","0.6261","0.2720","0.5855","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7354","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9712","fn_occ_43_1011_00_primary","directly_supports","0.5380","0.5788","0.5216","0.5175","0.3088","0.5026","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7288","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9712","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.4620","0.5602","0.5284","0.5295","0.2712","0.5283","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7198","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9713","fn_occ_43_1011_00_primary","directly_supports","0.4381","0.4411","0.4416","0.4747","0.2988","0.4738","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7362","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9713","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.5619","0.4924","0.4884","0.4867","0.2812","0.5365","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7272","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9714","fn_occ_43_1011_00_primary","supports","0.5486","0.4664","0.5337","0.4614","0.3399","0.4929","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7321","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9714","fn_occ_43_1011_00_staffing_cadence_leadership","supports","0.4514","0.4404","0.5363","0.4734","0.3001","0.5148","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7230","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9715","fn_occ_43_1011_00_primary","supports","0.4310","0.4372","0.4402","0.4733","0.2981","0.4724","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7114","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9715","fn_occ_43_1011_00_staffing_cadence_leadership","supports","0.5690","0.4934","0.4898","0.4853","0.2819","0.5377","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7024","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9716","fn_occ_43_1011_00_primary","directly_supports","0.5323","0.5806","0.6055","0.5113","0.3082","0.5019","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7637","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9716","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.4677","0.5660","0.6145","0.5233","0.2718","0.5298","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7547","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9717","fn_occ_43_1011_00_primary","directly_supports","0.4651","0.5798","0.5670","0.5340","0.3015","0.4917","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6102","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9717","fn_occ_43_1011_00_staffing_cadence_leadership","directly_supports","0.5349","0.6122","0.6030","0.5460","0.2785","0.5445","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6012","reviewed_multi_anchor_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9718","fn_occ_43_1011_00_primary","delivers","0.9800","0.5581","0.5700","0.3921","0.3330","0.5268","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7153","reviewed_primary_task_function_edge"
"occ_43_1011_00","task_occ_43_1011_00_9719","fn_occ_43_1011_00_primary","supports","0.5496","0.5183","0.4839","0.4929","0.3100","0.4983","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7208","reviewed_primary_task_function_edge"
